domain,legitimacy_score,total_occurrences,in_spam,in_ham,sources,category
atmosphere.nl,75,1,0,1,urls,legitimate
tv2fan.dk,75,1,0,1,urls,legitimate
danwalker.ca,75,1,0,1,urls,legitimate
marmalade.ca,75,1,0,1,urls,legitimate
e2anywhere.co.uk,75,1,0,1,urls,legitimate
ricklef-muennich.de,75,1,0,1,urls,legitimate
host.sk,75,1,0,1,urls,legitimate
namreh.be,75,1,0,1,urls,legitimate
zamorim.eti.br,75,1,0,1,urls,legitimate
waterlily.nu,75,1,0,1,urls,legitimate
exmachina.ru,75,1,0,1,urls,legitimate
badlog.nl,75,1,0,1,urls,legitimate
it-c.dk,75,1,0,1,urls,legitimate
fortysomething.ca,75,1,0,1,urls,legitimate
smartass.nu,75,1,0,1,urls,legitimate
doozy.us,75,1,0,1,urls,legitimate
royalty.nu,75,1,0,1,urls,legitimate
unitedsituation.de,75,1,0,1,urls,legitimate
128.32.250.15:8080,75,1,0,1,urls,legitimate
gesternwarnichtheute.de,75,1,0,1,urls,legitimate
sigurdsson.dk,75,1,0,1,urls,legitimate
no-information.de,75,1,0,1,urls,legitimate
dennis.ca,75,1,0,1,urls,legitimate
stealth.net.nz,75,1,0,1,urls,legitimate
nelson.org.nz,75,1,0,1,urls,legitimate
indomitable.nu,75,1,0,1,urls,legitimate
lefebvre.us,75,1,0,1,urls,legitimate
klak-christen-und-juden.de,75,1,0,1,urls,legitimate
neilturner.me.uk,75,1,0,1,urls,legitimate
66.46.177.46,75,1,0,1,urls,legitimate
195.18.180.131,75,1,0,1,urls,legitimate
area.com.mx,75,1,0,1,urls,legitimate
iamsparticus.co.uk,75,1,0,1,urls,legitimate
aotc.info,75,1,0,1,urls,legitimate
eastwest.nu,75,1,0,1,urls,legitimate
64.21.177.56,75,1,0,1,urls,legitimate
if.com.au,75,1,0,1,urls,legitimate
ufc.br,75,1,0,1,urls,legitimate
mantellini.it,75,1,0,1,urls,legitimate
chillen.nu,75,1,0,1,urls,legitimate
213.46.88.37,75,1,0,1,urls,legitimate
tripod.ca,75,1,0,1,urls,legitimate
216.46.16.206,75,1,0,1,urls,legitimate
jenandtonic.ca,75,1,0,1,urls,legitimate
thegate.ca,75,1,0,1,urls,legitimate
vierck.us,75,1,0,1,urls,legitimate
polskaya.be,75,1,0,1,urls,legitimate
verpixelt.de,75,1,0,1,urls,legitimate
216.218.186.89,75,1,0,1,urls,legitimate
bunsen.tv,75,1,0,1,urls,legitimate
classy.dk,75,1,0,1,urls,legitimate
cubicledweller.ca,75,1,0,1,urls,legitimate
lumma.de,75,1,0,1,urls,legitimate
projetossi.com.br,75,1,0,1,urls,legitimate
matotuonda.com.ar,75,1,0,1,urls,legitimate
timmorgan.info,75,1,0,1,urls,legitimate
icbd.co.uk,75,1,0,1,urls,legitimate
saalmann.de,75,1,0,1,urls,legitimate
dave-smith.co.uk,75,1,0,1,urls,legitimate
ctrl-x.nl,75,1,0,1,urls,legitimate
falseazure.co.uk,75,1,0,1,urls,legitimate
ig.com.br,75,1,0,1,urls,legitimate
weblogs.co.kr,75,1,0,1,urls,legitimate
door.nu,75,1,0,1,urls,legitimate
sunlog.ch,75,1,0,1,urls,legitimate
intelligent.com.br,75,1,0,1,urls,legitimate
crackwhore.dk,75,1,0,1,urls,legitimate
kreatic.de,75,1,0,1,urls,legitimate
caiocesar.cc,75,1,0,1,urls,legitimate
joelhasso.com.br,75,1,0,1,urls,legitimate
xs4all.nl,75,1,0,1,urls,legitimate
portugalmail.pt,75,1,0,1,urls,legitimate
munki.co.kr,75,1,0,1,urls,legitimate
europarl.eu.int,75,1,0,1,urls,legitimate
www.cauce.org),75,1,0,1,,legitimate
tribute.ca,75,1,0,1,"from, urls",legitimate
enprimeur.ca,75,1,0,1,urls,legitimate
www.tribut=,75,1,0,1,urls,legitimate
www.tribu=,75,1,0,1,urls,legitimate
www.tribute=,75,1,0,1,urls,legitimate
www.tribute.c=,75,1,0,1,urls,legitimate
billykemp.org.uk,75,1,0,1,urls,legitimate
www.techtarget.com),75,2,0,2,,legitimate
pbj.cz,75,1,0,1,urls,legitimate
64.78.49.204,75,1,0,1,urls,legitimate
www.lincproject.org),75,1,0,1,,legitimate
www.tamil.net),75,1,0,1,,legitimate
www.list.org).,75,1,0,1,,legitimate
jhu.edu,65,2,1,1,,uncertain
linux.org,65,2,1,1,"from, urls",uncertain
unearthed.org,65,2,1,1,from,uncertain
dhs.org,65,2,1,1,urls,uncertain
freehackers.org,60,1,0,1,urls,uncertain
freeshell.org,60,1,0,1,urls,uncertain
freebsd.org,60,1,0,1,urls,uncertain
snowdeal.org,60,1,0,1,urls,uncertain
eire.com,55,2,1,1,"from, urls",uncertain
easyspace.com,55,2,1,1,urls,uncertain
advertising.com,55,4,2,2,urls,uncertain
adreporting.com,55,2,1,1,urls,uncertain
attbi.com,55,2,1,1,from,uncertain
ft.com,55,2,1,1,urls,uncertain
bellatlantic.net,55,4,2,2,urls,uncertain
lineone.net,55,2,1,1,from,uncertain
idirect.com,55,2,1,1,,uncertain
palmgear.com,55,2,1,1,"from, urls",uncertain
accessatlanta.com,55,2,1,1,urls,uncertain
clarkevans.com,55,2,1,1,,uncertain
writeme.com,55,2,1,1,from,uncertain
netfirms.com,55,4,2,2,urls,uncertain
cox.net,55,2,1,1,"from, urls",uncertain
napster.com,55,2,1,1,"from, urls",uncertain
everyone.net,55,2,1,1,urls,uncertain
terraworld.net,55,2,1,1,from,uncertain
indiatimes.com,55,2,1,1,"from, urls",uncertain
ev1.net,55,2,1,1,urls,uncertain
cjb.net,55,2,1,1,urls,uncertain
geocities.com,50,30,10,20,urls,uncertain
navy.mil,50,2,1,1,from,uncertain
rwth-aachen.de,50,2,1,1,"from, urls",uncertain
may.ie,50,2,1,1,from,uncertain
rte.ie,50,2,1,1,,uncertain
unison.ie,50,2,1,1,urls,uncertain
clubi.ie,50,2,1,1,from,uncertain
web.de,50,8,4,4,"from, urls",uncertain
lycos.co.uk,50,2,1,1,urls,uncertain
demon.co.uk,50,4,2,2,"from, urls",uncertain
hpg.com.br,50,2,1,1,urls,uncertain
newsisfree.com,50,307,0,307,urls,uncertain
freerun.com,50,1,0,1,,uncertain
freewebsites.com,50,1,0,1,urls,uncertain
freedom-to-tinker.com,50,1,0,1,urls,uncertain
disappointedidealist.com,50,1,0,1,urls,uncertain
digitalfreezerburn.com,50,1,0,1,urls,uncertain
erisfree.com,50,1,0,1,urls,uncertain
freedexter.com,50,1,0,1,urls,uncertain
freep.com,50,1,0,1,urls,uncertain
free.fr,45,4,1,3,"from, urls",uncertain
freeserve.co.uk,45,3,1,2,"from, urls",uncertain
freefallblog.it,45,1,0,1,urls,uncertain
taint.org,40,198,193,5,"from, urls",uncertain
4yoursuccess.org,40,2,2,0,urls,uncertain
w3.org,40,7,4,3,"from, urls",uncertain
nebrwesleyan.edu,40,3,3,0,,uncertain
hamptonu.edu,40,2,2,0,,uncertain
uncc.edu,40,2,2,0,,uncertain
loyno.edu,40,2,2,0,,uncertain
allexecs.org,40,2,2,0,from,uncertain
sec.gov,40,3,2,1,urls,uncertain
page4life.org,40,4,4,0,urls,uncertain
sitescooper.org,40,7,4,3,urls,uncertain
du.edu,40,3,3,0,urls,uncertain
usoc.org,40,3,3,0,urls,uncertain
tiaonline.org,40,3,3,0,urls,uncertain
colostate.edu,40,3,3,0,urls,uncertain
thinkgeek.com,30,231,126,105,urls,spam
yahoo.com,30,332,209,123,"from, urls",spam
netnoteinc.com,30,344,342,2,"from, urls",spam
msn.com,30,126,101,25,"from, urls",spam
earthlink.net,30,33,30,3,"from, urls",spam
angelfire.com,30,7,5,2,"from, urls",spam
constantcontact.com,30,10,9,1,urls,spam
home.com,30,3,2,1,urls,spam
ireland.com,30,3,2,1,"from, urls",spam
adelphia.net,30,3,2,1,"from, urls",spam
mindspring.com,30,8,5,3,"from, urls",spam
rr.com,30,7,4,3,"from, urls",spam
att.net,30,22,20,2,"from, urls",spam
crackmice.com,30,13,12,1,urls,spam
netcom.com,30,8,6,2,urls,spam
bigfoot.com,30,4,3,1,from,spam
pacbell.net,30,6,4,2,"from, urls",spam
lycos.com,30,16,14,2,"from, urls",spam
ntlworld.com,30,7,4,3,urls,spam
netscape.com,30,8,7,1,"from, urls",spam
intel.com,30,4,3,1,urls,spam
concentric.net,30,3,2,1,"from, urls",spam
jabber.com,30,96,52,44,urls,spam
thestreet.com,30,5,3,2,urls,spam
swbell.net,25,6,6,0,from,spam
minder.net,25,33,33,0,,spam
xline.com.tw,25,5,5,0,urls,spam
hinet.net,25,3,3,0,from,spam
asia-links.com,25,2,2,0,,spam
imail.ru,25,2,2,0,from,spam
yahoo.co.uk,25,9,6,3,from,spam
excite.com,25,53,53,0,"from, urls",spam
uol.com.co,25,4,4,0,from,spam
btamail.net.cn,25,69,69,0,from,spam
chinaniconline.com,25,4,4,0,urls,spam
weedwaacker.com,25,2,2,0,urls,spam
emailisfun.com,25,2,2,0,from,spam
netnotify.com,25,5,5,0,,spam
webcredit2002.com,25,4,4,0,urls,spam
internet.e-mail,25,35,35,0,urls,spam
ecis.com,25,6,6,0,from,spam
yeah.net,25,2,2,0,urls,spam
requestedinfo.net,25,6,6,0,urls,spam
neteze.com,25,10,10,0,urls,spam
looksmart.com.au,25,4,4,0,urls,spam
arabia.com,25,4,4,0,from,spam
netbox.com,25,4,4,0,,spam
seventhpower.com,25,7,7,0,,spam
find-local-isp.com,25,3,3,0,,spam
bannersgomlm.com,25,8,8,0,urls,spam
links4profit.com,25,2,2,0,urls,spam
www.wedeliverparties.com<,25,2,2,0,urls,spam
cashpo.net,25,2,2,0,urls,spam
akkabay.com,25,2,2,0,,spam
email.com,25,18,18,0,"from, urls",spam
armchairtycoon.com,25,2,2,0,,spam
mysiteinc.com,25,7,7,0,urls,spam
homestead.com,25,2,2,0,urls,spam
www.bestwaytoshop.com<,25,2,2,0,,spam
putpeel.net,25,7,7,0,,spam
makecashonline.com,25,2,2,0,urls,spam
profits2you.com,25,2,2,0,,spam
wedeliverparties.com,25,2,2,0,urls,spam
sellinternetaccess.com,25,7,7,0,,spam
eclassifiedshq.com,25,2,2,0,,spam
timshometownstories.com,25,7,7,0,,spam
www.links4profit.com<,25,2,2,0,urls,spam
www.makecashonline.com<,25,2,2,0,urls,spam
orleantraders.4yoursuccess.org<,25,2,2,0,urls,spam
gssgeomatics.com,25,2,2,0,,spam
www.gssgeomatics.com<,25,2,2,0,,spam
profitbanners.com,25,7,7,0,,spam
putpeel.com,25,7,7,0,,spam
aeopublishing.com,25,6,6,0,,spam
myshoppingplace.com,25,7,7,0,,spam
be-your-own-isp.com,25,7,7,0,,spam
bannerco-op.com,25,8,8,0,urls,spam
bestwaytoshop.com,25,2,2,0,,spam
www.eclassifiedshq.com<,25,2,2,0,,spam
poznan.pl,25,2,2,0,from,spam
biker.com,25,2,2,0,,spam
onchina.net,25,2,2,0,urls,spam
post.com,25,6,6,0,from,spam
minister.com,25,2,2,0,,spam
mail.com,25,39,39,0,"from, urls",spam
n2mail.com,25,2,2,0,,spam
sympatico.ca,25,4,4,0,"from, urls",spam
runbox.com,25,6,6,0,from,spam
mail.ru,25,7,7,0,from,spam
uole.com,25,2,2,0,,spam
tripod.es,25,2,2,0,urls,spam
cliffhanger.com,25,2,2,0,from,spam
roibot.com,25,5,5,0,urls,spam
roving.com,25,8,8,0,urls,spam
cattiesinc.com,25,3,3,0,urls,spam
mailops.com,25,2,2,0,,spam
www.breath-of-life.net<,25,3,3,0,urls,spam
adminder.com,25,3,3,0,urls,spam
www.affiliates.uk.com<,25,2,2,0,urls,spam
breath-of-life.net,25,3,3,0,urls,spam
cyberopps.com,25,2,2,0,urls,spam
treasuresoftomorrow.net,25,2,2,0,urls,spam
www.treasuresoftomorrow.net<,25,2,2,0,urls,spam
uk.com,25,2,2,0,urls,spam
dyn.ee,25,2,2,0,urls,spam
removeyou.com,25,3,3,0,urls,spam
tripod.co.uk,25,2,2,0,urls,spam
china.com,25,7,7,0,from,spam
tjohoo.se,25,2,2,0,from,spam
sprintmail.com,25,2,2,0,from,spam
altavista.com,25,3,3,0,from,spam
asean-mail.com,25,3,3,0,from,spam
cs.com,25,7,7,0,,spam
ragingbull.com,25,2,2,0,,spam
trafficentral.com,25,2,2,0,urls,spam
start.com.au,25,3,3,0,,spam
1chn.com,25,3,3,0,urls,spam
sohu.com,25,4,4,0,from,spam
niederhasli.ch,25,2,2,0,from,spam
1bulk-email-software.com,25,4,4,0,urls,spam
caramail.com,25,6,6,0,from,spam
businessinfo-center.com,25,2,2,0,,spam
fuse.net,25,2,2,0,from,spam
nstar.net,25,4,4,0,,spam
wonderpaint.com,25,2,2,0,urls,spam
selltheworldonline.com,25,2,2,0,urls,spam
www.floridarental.co.uk<,25,2,2,0,urls,spam
floridarental.co.uk,25,2,2,0,urls,spam
www.sharesmiles.com<,25,2,2,0,urls,spam
sharesmiles.com,25,2,2,0,urls,spam
tpcenterprises.com,25,2,2,0,urls,spam
usa.com,25,3,3,0,,spam
superdada.it,25,2,2,0,from,spam
211.152.134.203,25,5,5,0,urls,spam
0catch.com,25,2,2,0,urls,spam
aquinas.com,25,2,2,0,urls,spam
211.152.1=,25,2,2,0,urls,spam
eon.dk,25,2,2,0,from,spam
iobox.fi,25,2,2,0,from,spam
netcomuk.co.uk,25,8,8,0,,spam
friendly-hosting.com,25,3,3,0,urls,spam
status100.com,25,4,4,0,urls,spam
netmore.net,25,6,6,0,urls,spam
217.106.55.106,25,2,2,0,urls,spam
merchantnet.biz,25,2,2,0,urls,spam
netmagic.net,25,6,6,0,,spam
157.237.128.20,25,4,4,0,urls,spam
4-balloons.com,25,2,2,0,urls,spam
cs220.com,25,3,3,0,urls,spam
efi.ie,25,34,34,0,urls,spam
tfn.net,25,2,2,0,from,spam
netdados.com.br,25,2,2,0,,spam
lowest-rate.net,25,2,2,0,urls,spam
gateway.net,25,5,5,0,from,spam
insurancemail.net,25,51,51,0,"from, urls",spam
63.211.81.87,25,21,21,0,urls,spam
ipipeline.com,25,3,3,0,urls,spam
65.217.159.103,25,46,46,0,urls,spam
insuranceiq.com,25,44,44,0,urls,spam
hotpop.com,25,3,3,0,from,spam
heyyy.com,25,9,9,0,"from, urls",spam
c4.com,25,2,2,0,from,spam
envex.net,25,13,13,0,urls,spam
netzero.net,25,11,11,0,from,spam
fazekas.hu,25,2,2,0,"from, urls",spam
cognigen.net,25,6,6,0,urls,spam
newslist.net,25,2,2,0,urls,spam
management.com,25,2,2,0,from,spam
miramax.com,25,6,6,0,from,spam
archwireless.net,25,3,3,0,,spam
ipogea.com,25,2,2,0,"from, urls",spam
life-settlements-online.com,25,2,2,0,urls,spam
www.insurancemail.net<,25,49,49,0,urls,spam
allbestcheapstuff.com,25,2,2,0,from,spam
bestcheapstuff.com,25,2,2,0,"from, urls",spam
mach10.com,25,2,2,0,urls,spam
monsterjoke.com,25,3,3,0,from,spam
vitafactory.com,25,6,6,0,urls,spam
www=2eimp20=2ecom,25,3,3,0,,spam
bol.com.br,25,3,3,0,from,spam
dubaimail.com,25,2,2,0,from,spam
webnote.net,25,25,25,0,,spam
netscape.net,25,20,20,0,from,spam
icq.com,25,13,13,0,urls,spam
x163.com,25,3,3,0,from,spam
ntr.net,25,2,2,0,,spam
nusaweb.com,25,2,2,0,,spam
newmex.com,25,3,3,0,,spam
www.com,25,2,2,0,from,spam
efasoftware.com,25,2,2,0,,spam
virtuagirl.com,25,2,2,0,urls,spam
cn1688.net,25,2,2,0,urls,spam
flashmail.com,25,22,22,0,from,spam
211.99.37.206:81,25,10,10,0,urls,spam
the-financial-news.com,25,3,3,0,from,spam
81.9.8.7,25,4,4,0,urls,spam
insiq.com,25,10,10,0,urls,spam
freightmart.com,25,2,2,0,"from, urls",spam
topdrawerbiz.com,25,2,2,0,"from, urls",spam
211.78.96.242,25,6,6,0,urls,spam
netway.com,25,10,10,0,,spam
hebalist.com,25,2,2,0,urls,spam
32.97.166.75,25,2,2,0,urls,spam
cmmail.com,25,2,2,0,from,spam
eyou.com,25,2,2,0,,spam
163.com,25,9,9,0,from,spam
au.ru,25,3,3,0,from,spam
61.129.81.99,25,7,7,0,urls,spam
members.triposd.uk%21362822key=3d96589521021362822index=3da2=,25,5,5,0,,spam
members.triposd.uk%81900955key=3d96589521081900955index=3da2=,25,5,5,0,,spam
normanrockwellvt.com,25,2,2,0,,spam
members.triposd.uk%21=,25,2,2,0,urls,spam
members.triposd.uk%41988289key=3d96589521041988289index=3da=,25,3,3,0,,spam
netvigator.com,25,3,3,0,from,spam
65.162.84.5,25,4,4,0,urls,spam
inb-productions.com,25,2,2,0,from,spam
netnoir.com,25,4,4,0,,spam
six86.com,25,7,7,0,"from, urls",spam
globalrxco.com,25,4,4,0,urls,spam
eudoramail.com,25,18,18,0,from,spam
terra.es,25,5,5,0,"from, urls",spam
interactive-mailing.com,25,3,3,0,urls,spam
wam.co.za,25,2,2,0,from,spam
netnova.net,25,4,4,0,,spam
futureone.com,25,4,4,0,,spam
close2you.net,25,2,2,0,from,spam
66.231.133.70,25,4,4,0,urls,spam
tcd.ie,25,3,2,1,from,spam
iinet.net.au,25,2,2,0,from,spam
213.139.76.181,25,5,5,0,urls,spam
64.251.7.133,25,3,3,0,urls,spam
4optinonly.com,25,3,3,0,urls,spam
compaq.net,25,3,3,0,,spam
mvslaser.com,25,3,3,0,,spam
x263.net,25,8,8,0,,spam
website-hoster.com,25,2,2,0,urls,spam
netnovations.com,25,3,3,0,,spam
agileconcepts.com,25,3,3,0,urls,spam
reliatrack.com,25,4,4,0,urls,spam
permissionpass.com,25,4,4,0,"from, urls",spam
postino.ch,25,4,4,0,from,spam
www.trafficmagnet.net<,25,2,2,0,,spam
trafficmagnet.net,25,2,2,0,"from, urls",spam
register.com,25,2,2,0,"from, urls",spam
offer888.net,25,3,3,0,"from, urls",spam
spb.su,25,2,2,0,from,spam
morningstar.com,25,3,3,0,urls,spam
usit.net,25,2,2,0,,spam
juno.com,25,11,11,0,from,spam
medievalmedia.com,25,5,5,0,urls,spam
www.medievalmedia.c=,25,5,5,0,urls,spam
polwas.com,25,4,4,0,urls,spam
w=,25,7,7,0,urls,spam
81.9.8.41,25,3,3,0,urls,spam
earthling.net,25,2,2,0,,spam
new-opps4u.com,25,2,2,0,urls,spam
save4less.com,25,2,2,0,urls,spam
dialcom.com.pl,25,3,3,0,,spam
colint.com,25,3,3,0,,spam
premier1.net,25,3,3,0,,spam
neologism.com,25,3,3,0,,spam
puc-rio.br,25,3,3,0,,spam
cesca.es,25,3,3,0,,spam
uni-koblenz.de,25,3,3,0,,spam
inescn.pt,25,3,3,0,,spam
servicom.es,25,2,2,0,,spam
electroterapia.com,25,2,2,0,,spam
ringsoft.co.uk,25,2,2,0,,spam
lamg.com,25,2,2,0,,spam
www.812191956734203545847582013=,25,2,2,0,urls,spam
61.129.81.52,25,2,2,0,urls,spam
www.812191956757575734203545847582013@61.129.81.70,25,2,2,0,urls,spam
netnv.net,25,4,4,0,,spam
61.129.81.70,25,2,2,0,urls,spam
celebritysnude.net,25,2,2,0,urls,spam
66.231.133.63,25,13,13,0,urls,spam
www.cattiesinc.com<br,25,2,2,0,,spam
37.com,25,2,2,0,,spam
iname.com,25,2,2,0,from,spam
66.231.133.72,25,2,2,0,urls,spam
66.231.133.68,25,6,6,0,urls,spam
81.9.8.40,25,4,4,0,urls,spam
alltel.net,25,3,3,0,,spam
totalise.co.uk,25,2,2,0,from,spam
swissatm.com,25,2,2,0,urls,spam
tiscalinet.ch,25,2,2,0,from,spam
optinunlimited.com,25,2,2,0,from,spam
213.139.76.69,25,4,4,0,urls,spam
westernbarge.com,25,8,8,0,from,spam
netnologia.com,25,3,3,0,,spam
netnoir.net,25,9,9,0,,spam
olemail.com,25,2,2,0,from,spam
attorneyconnectionsinc.com,25,2,2,0,"from, urls",spam
askthelawyers.com,25,2,2,0,urls,spam
idt.net,25,4,4,0,from,spam
wldinfo.com,25,3,3,0,urls,spam
worldemail.com,25,2,2,0,from,spam
213.=,25,2,2,0,urls,spam
compuserve.com,25,9,9,0,from,spam
polbox.com,25,5,5,0,from,spam
ericsson.se,25,2,2,0,from,spam
acadiau.ca,25,2,2,0,,spam
i-france.com,25,2,2,0,from,spam
altavista.se,25,2,2,0,from,spam
t-online.de,25,3,3,0,,spam
chat.ru,25,3,3,0,,spam
virgilio.it,25,3,3,0,,spam
24horas.com,25,3,3,0,from,spam
mediaone.net,25,2,2,0,,spam
lycos.co.jp,25,2,2,0,,spam
centralremovalservice.com,25,7,7,0,urls,spam
affordable-domains.com,25,6,6,0,urls,spam
paypal.com,25,2,2,0,urls,spam
starband.net,25,4,4,0,,spam
famtriptravel.com,25,2,2,0,"from, urls",spam
resumerabbit.com,25,3,3,0,urls,spam
%74%65r%52%61.es,25,2,2,0,urls,spam
%74er%52%61.es,25,2,2,0,urls,spam
ontogenics.com,25,2,2,0,,spam
gsladvisory.com,25,2,2,0,urls,spam
iiq.us,25,36,36,0,urls,spam
%77%77%77%2e%62a%6e%6e%65%64c%64%2e%6e%65%74,25,3,3,0,,spam
globix.net,25,2,2,0,,spam
wannaberich.net,25,3,3,0,urls,spam
www.wannaberic=,25,2,2,0,urls,spam
wiildaccess.com,25,19,19,0,urls,spam
hiwaay.net,25,3,3,0,from,spam
213.139.76.142,25,4,4,0,urls,spam
specent.com,25,2,2,0,,spam
hushmail.com,25,2,2,0,,spam
1-stopshop.net,25,2,2,0,urls,spam
7a6a.net,25,4,4,0,"from, urls",spam
btinternet.com,25,3,3,0,from,spam
66.231.133.202,25,2,2,0,urls,spam
2002dietspecials.com,25,5,5,0,urls,spam
webmail.co.za,25,3,3,0,from,spam
usa-financial.com,25,2,2,0,urls,spam
post.sk,25,3,3,0,from,spam
jacquard-towel.com,25,2,2,0,urls,spam
ayptt.ha.cn,25,2,2,0,from,spam
ul.ie,25,4,3,1,"from, urls",spam
81.9.8.38,25,2,2,0,urls,spam
61.12,25,2,2,0,urls,spam
www.812191956757575734203545847582013@61.12=,25,2,2,0,urls,spam
61.129.81.74,25,5,5,0,urls,spam
61.1=,25,4,4,0,urls,spam
www.8121919554=,25,2,2,0,urls,spam
sneplanet.com,25,4,4,0,,spam
address.com,25,10,10,0,from,spam
themail.com,25,6,6,0,,spam
66.231.133.205,25,3,3,0,urls,spam
netnut.net,25,4,4,0,,spam
xumx.com,25,4,4,0,from,spam
211.78.96.11,25,6,6,0,urls,spam
netnow.com,25,2,2,0,,spam
wcom.com,25,2,2,0,,spam
prodigy.com,25,2,2,0,,spam
businessopp2002.com,25,2,2,0,urls,spam
scaninvent.com,25,2,2,0,urls,spam
up369.com,25,3,3,0,from,spam
www.medievalmedia.com=,25,2,2,0,urls,spam
2xthemoney.com,25,2,2,0,from,spam
divl.com,25,2,2,0,urls,spam
nextmail.net,25,2,2,0,from,spam
no.hostname.supplied,25,2,2,0,,spam
gte.net,25,2,2,0,,spam
seekercenter.net,25,3,3,0,"from, urls",spam
dreamwiz.com,25,2,2,0,"from, urls",spam
buckconsultants.com,25,2,2,0,,spam
ssz.com,25,100,100,0,"from, urls",spam
miramax.net,25,2,2,0,,spam
netnomad.com,25,2,2,0,,spam
tv-discounters.com,25,3,3,0,urls,spam
desertmail.com,25,2,2,0,from,spam
globalserve.net,25,4,4,0,,spam
213.139.76.162,25,6,6,0,urls,spam
61.172.250.143,25,12,12,0,urls,spam
ananzi.co.za,25,6,6,0,"from, urls",spam
webtv.net,25,5,5,0,from,spam
6=,25,2,2,0,urls,spam
61.129.81.72,25,2,2,0,urls,spam
allexecs.com,25,3,3,0,"from, urls",spam
www.autobytel.com;return,25,2,2,0,urls,spam
mcimail.com,25,3,3,0,from,spam
thezs.com,25,3,3,0,"from, urls",spam
lycos.fr,25,2,2,0,urls,spam
bk.ru,25,5,5,0,from,spam
rocketmail.com,25,5,5,0,from,spam
flash.net,25,8,8,0,from,spam
news.moneycentral.msn.=,25,2,2,0,urls,spam
www.910736149710429186=,25,2,2,0,urls,spam
www.91=,25,2,2,0,urls,spam
universalmeds.com,25,3,3,0,urls,spam
consumerpackage.net,25,3,3,0,"from, urls",spam
unsubscribe-mail.com,25,2,2,0,urls,spam
earthlink.com,25,6,6,0,,spam
yahoo.ca,25,2,2,0,from,spam
150m.com,25,2,2,0,urls,spam
mort102.com,25,2,2,0,urls,spam
serv.net,25,3,3,0,from,spam
sadmule.com,25,2,2,0,,spam
yahoo.com.tw,25,5,5,0,,spam
rocketsoftware.com,25,8,8,0,,spam
2003marketing.com,25,6,6,0,urls,spam
consumertoday.net,25,4,4,0,"from, urls",spam
midrange.com,25,24,24,0,urls,spam
totalglobe.net,25,2,2,0,urls,spam
wjjzzs.com,25,2,2,0,"from, urls",spam
209.203.162.20,25,4,4,0,urls,spam
mailcomesandgoes.com,25,15,15,0,urls,spam
211.117.193.159,25,2,2,0,urls,spam
zephers.com,25,3,3,0,"from, urls",spam
tytcorp.com,25,2,2,0,from,spam
202.105.49.100,25,2,2,0,urls,spam
rhbnc.ac.uk,25,2,2,0,from,spam
superink.net,25,5,5,0,urls,spam
mailpound.com,25,2,2,0,"from, urls",spam
doityourself.com,25,2,2,0,from,spam
zonehosts.net,25,3,3,0,urls,spam
zzn.com,25,3,3,0,from,spam
195.235.97.200,25,2,2,0,urls,spam
209.203.162.2,25,2,2,0,urls,spam
nut-n-but.net,25,2,2,0,,spam
61.129.68.19,25,7,7,0,urls,spam
mailbox.co.za,25,4,4,0,from,spam
61.129.68.32,25,2,2,0,urls,spam
cable.net.co,25,4,4,0,from,spam
h8h.com.tw,25,4,4,0,from,spam
211.91.20.163,25,2,2,0,urls,spam
myratedoctor.com,25,3,3,0,urls,spam
fabulousmail.com,25,13,13,0,urls,spam
onebox.com,25,2,2,0,from,spam
rmi.net,25,2,2,0,,spam
neosoft.com,25,2,2,0,,spam
educationindex.com,25,2,2,0,,spam
editin.com,25,2,2,0,,spam
edgar-moskopp.de,25,2,2,0,,spam
edysnet.com,25,3,3,0,,spam
escorts.co.in,25,2,2,0,,spam
211.154.134.26,25,2,2,0,urls,spam
americanteensluts.com,25,4,4,0,urls,spam
national-adv.com,25,2,2,0,"from, urls",spam
foreclosureworld.net,25,3,3,0,"from, urls",spam
aweber.com,25,3,3,0,urls,spam
pro-ns.net,25,9,9,0,,spam
fasterpopmail.com,25,2,2,0,from,spam
tnt-hosting.com,25,2,2,0,urls,spam
209.163.187.47,25,7,7,0,urls,spam
lotsonet.com,25,13,13,0,urls,spam
email.is,25,2,2,0,from,spam
istiyorum.com,25,3,3,0,from,spam
pembeliste.netf=,25,2,2,0,urls,spam
prontomail.com,25,2,2,0,from,spam
vresp.com,25,5,5,0,urls,spam
verticalresponse.com,25,5,5,0,"from, urls",spam
top-special-offers.com,25,2,2,0,"from, urls",spam
dvdcopyxp.com,25,6,6,0,urls,spam
spambites.com,25,7,7,0,urls,spam
como-verder.com,25,2,2,0,urls,spam
china1mail.com,25,2,2,0,from,spam
mb00.net,25,4,4,0,"from, urls",spam
attglobal.net,25,2,2,0,,spam
eiffel.com,25,2,2,0,,spam
egw.com,25,2,2,0,,spam
egert.de,25,2,2,0,,spam
einvestigator.com,25,2,2,0,,spam
clrea.com,25,3,3,0,"from, urls",spam
64.251.20.8,25,3,3,0,urls,spam
optinllc.com,25,3,3,0,"from, urls",spam
pakoa.com,25,6,6,0,urls,spam
sunshinehui.com,25,10,10,0,urls,spam
216.129.174.178,25,4,4,0,urls,spam
mm53.com,25,6,6,0,"from, urls",spam
209.126.159.62,25,3,3,0,urls,spam
%32%317.%31%30%36.%355%2e97,25,3,3,0,,spam
vpi.net,25,3,3,0,,spam
sponsorclick.com,25,2,2,0,from,spam
6to23.com,25,4,4,0,urls,spam
